sample_id,design_id,filename,hour,minute,second,time_string,font,bg_color,text_color,has_design
1291,4,clock_screenshots/digital_clock_01291.png,11,49,53,11:49:53,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1292,4,clock_screenshots/digital_clock_01292.png,18,44,40,18:44:40,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1293,4,clock_screenshots/digital_clock_01293.png,22,26,14,22:26:14,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1294,4,clock_screenshots/digital_clock_01294.png,21,9,13,21:09:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1295,4,clock_screenshots/digital_clock_01295.png,1,43,13,01:43:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1296,4,clock_screenshots/digital_clock_01296.png,2,33,45,02:33:45,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1297,4,clock_screenshots/digital_clock_01297.png,9,39,4,09:39:04,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1298,4,clock_screenshots/digital_clock_01298.png,3,10,45,03:10:45,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1299,4,clock_screenshots/digital_clock_01299.png,18,19,21,18:19:21,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1300,4,clock_screenshots/digital_clock_01300.png,2,41,58,02:41:58,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1301,4,clock_screenshots/digital_clock_01301.png,19,48,3,19:48:03,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1302,4,clock_screenshots/digital_clock_01302.png,3,3,53,03:03:53,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1303,4,clock_screenshots/digital_clock_01303.png,10,0,16,10:00:16,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1304,4,clock_screenshots/digital_clock_01304.png,1,55,54,01:55:54,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1305,4,clock_screenshots/digital_clock_01305.png,22,19,38,22:19:38,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1306,4,clock_screenshots/digital_clock_01306.png,3,50,9,03:50:09,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1307,4,clock_screenshots/digital_clock_01307.png,15,13,6,15:13:06,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1308,4,clock_screenshots/digital_clock_01308.png,6,35,13,06:35:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1309,4,clock_screenshots/digital_clock_01309.png,2,11,28,02:11:28,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1310,4,clock_screenshots/digital_clock_01310.png,13,20,59,13:20:59,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1311,4,clock_screenshots/digital_clock_01311.png,9,35,34,09:35:34,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1312,4,clock_screenshots/digital_clock_01312.png,19,40,8,19:40:08,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1313,4,clock_screenshots/digital_clock_01313.png,7,15,50,07:15:50,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1314,4,clock_screenshots/digital_clock_01314.png,17,3,53,17:03:53,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1315,4,clock_screenshots/digital_clock_01315.png,4,7,51,04:07:51,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1316,4,clock_screenshots/digital_clock_01316.png,18,59,37,18:59:37,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1317,4,clock_screenshots/digital_clock_01317.png,8,45,29,08:45:29,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1318,4,clock_screenshots/digital_clock_01318.png,2,7,6,02:07:06,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1319,4,clock_screenshots/digital_clock_01319.png,23,52,44,23:52:44,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1320,4,clock_screenshots/digital_clock_01320.png,7,56,34,07:56:34,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1321,4,clock_screenshots/digital_clock_01321.png,16,50,21,16:50:21,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1322,4,clock_screenshots/digital_clock_01322.png,14,26,54,14:26:54,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1323,4,clock_screenshots/digital_clock_01323.png,20,29,4,20:29:04,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1324,4,clock_screenshots/digital_clock_01324.png,0,27,57,00:27:57,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1325,4,clock_screenshots/digital_clock_01325.png,19,50,40,19:50:40,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1326,4,clock_screenshots/digital_clock_01326.png,20,18,17,20:18:17,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1327,4,clock_screenshots/digital_clock_01327.png,17,38,34,17:38:34,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1328,4,clock_screenshots/digital_clock_01328.png,0,59,58,00:59:58,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1329,4,clock_screenshots/digital_clock_01329.png,13,22,28,13:22:28,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1330,4,clock_screenshots/digital_clock_01330.png,0,50,43,00:50:43,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1331,4,clock_screenshots/digital_clock_01331.png,7,15,45,07:15:45,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1332,4,clock_screenshots/digital_clock_01332.png,15,32,55,15:32:55,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1333,4,clock_screenshots/digital_clock_01333.png,9,58,42,09:58:42,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1334,4,clock_screenshots/digital_clock_01334.png,16,59,59,16:59:59,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1335,4,clock_screenshots/digital_clock_01335.png,18,21,39,18:21:39,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1336,4,clock_screenshots/digital_clock_01336.png,13,54,28,13:54:28,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1337,4,clock_screenshots/digital_clock_01337.png,11,46,6,11:46:06,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1338,4,clock_screenshots/digital_clock_01338.png,1,47,25,01:47:25,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1339,4,clock_screenshots/digital_clock_01339.png,3,55,37,03:55:37,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1340,4,clock_screenshots/digital_clock_01340.png,23,51,42,23:51:42,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1341,4,clock_screenshots/digital_clock_01341.png,3,37,27,03:37:27,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1342,4,clock_screenshots/digital_clock_01342.png,9,57,46,09:57:46,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1343,4,clock_screenshots/digital_clock_01343.png,10,17,40,10:17:40,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1344,4,clock_screenshots/digital_clock_01344.png,15,46,27,15:46:27,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1345,4,clock_screenshots/digital_clock_01345.png,19,54,26,19:54:26,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1346,4,clock_screenshots/digital_clock_01346.png,9,2,24,09:02:24,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1347,4,clock_screenshots/digital_clock_01347.png,23,32,0,23:32:00,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1348,4,clock_screenshots/digital_clock_01348.png,3,0,37,03:00:37,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1349,4,clock_screenshots/digital_clock_01349.png,16,25,1,16:25:01,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1350,4,clock_screenshots/digital_clock_01350.png,12,16,35,12:16:35,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1351,4,clock_screenshots/digital_clock_01351.png,19,4,15,19:04:15,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1352,4,clock_screenshots/digital_clock_01352.png,22,2,42,22:02:42,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1353,4,clock_screenshots/digital_clock_01353.png,10,27,52,10:27:52,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1354,4,clock_screenshots/digital_clock_01354.png,19,6,16,19:06:16,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1355,4,clock_screenshots/digital_clock_01355.png,3,9,40,03:09:40,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1356,4,clock_screenshots/digital_clock_01356.png,21,35,16,21:35:16,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1357,4,clock_screenshots/digital_clock_01357.png,4,27,43,04:27:43,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1358,4,clock_screenshots/digital_clock_01358.png,10,51,13,10:51:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1359,4,clock_screenshots/digital_clock_01359.png,10,24,22,10:24:22,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1360,4,clock_screenshots/digital_clock_01360.png,18,3,44,18:03:44,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1361,4,clock_screenshots/digital_clock_01361.png,0,12,13,00:12:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1362,4,clock_screenshots/digital_clock_01362.png,10,28,55,10:28:55,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1363,4,clock_screenshots/digital_clock_01363.png,3,2,27,03:02:27,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1364,4,clock_screenshots/digital_clock_01364.png,10,25,49,10:25:49,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1365,4,clock_screenshots/digital_clock_01365.png,5,51,39,05:51:39,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1366,4,clock_screenshots/digital_clock_01366.png,8,29,17,08:29:17,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1367,4,clock_screenshots/digital_clock_01367.png,8,42,43,08:42:43,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1368,4,clock_screenshots/digital_clock_01368.png,5,1,3,05:01:03,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1369,4,clock_screenshots/digital_clock_01369.png,4,57,18,04:57:18,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1370,4,clock_screenshots/digital_clock_01370.png,17,47,45,17:47:45,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1371,4,clock_screenshots/digital_clock_01371.png,21,58,25,21:58:25,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1372,4,clock_screenshots/digital_clock_01372.png,16,20,5,16:20:05,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1373,4,clock_screenshots/digital_clock_01373.png,17,22,17,17:22:17,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1374,4,clock_screenshots/digital_clock_01374.png,12,47,56,12:47:56,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1375,4,clock_screenshots/digital_clock_01375.png,13,22,14,13:22:14,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1376,4,clock_screenshots/digital_clock_01376.png,23,5,27,23:05:27,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1377,4,clock_screenshots/digital_clock_01377.png,11,46,13,11:46:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1378,4,clock_screenshots/digital_clock_01378.png,16,24,6,16:24:06,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1379,4,clock_screenshots/digital_clock_01379.png,16,39,17,16:39:17,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1380,4,clock_screenshots/digital_clock_01380.png,10,28,30,10:28:30,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1381,4,clock_screenshots/digital_clock_01381.png,4,46,39,04:46:39,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1382,4,clock_screenshots/digital_clock_01382.png,20,28,57,20:28:57,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1383,4,clock_screenshots/digital_clock_01383.png,10,23,19,10:23:19,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1384,4,clock_screenshots/digital_clock_01384.png,23,35,52,23:35:52,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1385,4,clock_screenshots/digital_clock_01385.png,15,35,33,15:35:33,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1386,4,clock_screenshots/digital_clock_01386.png,7,22,16,07:22:16,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1387,4,clock_screenshots/digital_clock_01387.png,8,29,16,08:29:16,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1388,4,clock_screenshots/digital_clock_01388.png,20,15,47,20:15:47,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1389,4,clock_screenshots/digital_clock_01389.png,5,15,54,05:15:54,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1390,4,clock_screenshots/digital_clock_01390.png,16,17,53,16:17:53,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1391,4,clock_screenshots/digital_clock_01391.png,7,11,20,07:11:20,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1392,4,clock_screenshots/digital_clock_01392.png,20,21,17,20:21:17,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1393,4,clock_screenshots/digital_clock_01393.png,21,30,34,21:30:34,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1394,4,clock_screenshots/digital_clock_01394.png,5,23,35,05:23:35,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1395,4,clock_screenshots/digital_clock_01395.png,3,55,9,03:55:09,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1396,4,clock_screenshots/digital_clock_01396.png,11,30,43,11:30:43,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1397,4,clock_screenshots/digital_clock_01397.png,12,0,59,12:00:59,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1398,4,clock_screenshots/digital_clock_01398.png,22,1,8,22:01:08,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1399,4,clock_screenshots/digital_clock_01399.png,5,39,19,05:39:19,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1400,4,clock_screenshots/digital_clock_01400.png,11,20,26,11:20:26,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1401,4,clock_screenshots/digital_clock_01401.png,7,18,53,07:18:53,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1402,4,clock_screenshots/digital_clock_01402.png,18,30,9,18:30:09,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1403,4,clock_screenshots/digital_clock_01403.png,13,57,27,13:57:27,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1404,4,clock_screenshots/digital_clock_01404.png,3,52,14,03:52:14,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1405,4,clock_screenshots/digital_clock_01405.png,6,46,35,06:46:35,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1406,4,clock_screenshots/digital_clock_01406.png,9,35,26,09:35:26,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1407,4,clock_screenshots/digital_clock_01407.png,4,19,40,04:19:40,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1408,4,clock_screenshots/digital_clock_01408.png,0,30,28,00:30:28,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1409,4,clock_screenshots/digital_clock_01409.png,13,31,41,13:31:41,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1410,4,clock_screenshots/digital_clock_01410.png,19,18,39,19:18:39,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1411,4,clock_screenshots/digital_clock_01411.png,11,53,28,11:53:28,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1412,4,clock_screenshots/digital_clock_01412.png,9,17,0,09:17:00,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1413,4,clock_screenshots/digital_clock_01413.png,23,2,48,23:02:48,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1414,4,clock_screenshots/digital_clock_01414.png,16,22,22,16:22:22,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1415,4,clock_screenshots/digital_clock_01415.png,20,57,12,20:57:12,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1416,4,clock_screenshots/digital_clock_01416.png,19,39,28,19:39:28,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1417,4,clock_screenshots/digital_clock_01417.png,0,39,59,00:39:59,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1418,4,clock_screenshots/digital_clock_01418.png,5,22,13,05:22:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1419,4,clock_screenshots/digital_clock_01419.png,4,53,11,04:53:11,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1420,4,clock_screenshots/digital_clock_01420.png,5,8,16,05:08:16,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1421,4,clock_screenshots/digital_clock_01421.png,16,40,29,16:40:29,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1422,4,clock_screenshots/digital_clock_01422.png,11,26,13,11:26:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1423,4,clock_screenshots/digital_clock_01423.png,7,24,10,07:24:10,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1424,4,clock_screenshots/digital_clock_01424.png,22,39,28,22:39:28,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1425,4,clock_screenshots/digital_clock_01425.png,6,45,19,06:45:19,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1426,4,clock_screenshots/digital_clock_01426.png,16,6,48,16:06:48,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1427,4,clock_screenshots/digital_clock_01427.png,17,2,55,17:02:55,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1428,4,clock_screenshots/digital_clock_01428.png,19,5,49,19:05:49,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1429,4,clock_screenshots/digital_clock_01429.png,2,58,30,02:58:30,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1430,4,clock_screenshots/digital_clock_01430.png,18,26,11,18:26:11,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1431,4,clock_screenshots/digital_clock_01431.png,23,12,41,23:12:41,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1432,4,clock_screenshots/digital_clock_01432.png,16,32,35,16:32:35,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1433,4,clock_screenshots/digital_clock_01433.png,6,58,51,06:58:51,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1434,4,clock_screenshots/digital_clock_01434.png,0,26,13,00:26:13,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1435,4,clock_screenshots/digital_clock_01435.png,9,37,35,09:37:35,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1436,4,clock_screenshots/digital_clock_01436.png,2,4,45,02:04:45,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1437,4,clock_screenshots/digital_clock_01437.png,16,40,35,16:40:35,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1438,4,clock_screenshots/digital_clock_01438.png,5,26,11,05:26:11,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1439,4,clock_screenshots/digital_clock_01439.png,9,41,11,09:41:11,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1440,4,clock_screenshots/digital_clock_01440.png,0,35,17,00:35:17,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1441,4,clock_screenshots/digital_clock_01441.png,8,39,43,08:39:43,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1442,4,clock_screenshots/digital_clock_01442.png,0,4,47,00:04:47,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1443,4,clock_screenshots/digital_clock_01443.png,5,2,14,05:02:14,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1444,4,clock_screenshots/digital_clock_01444.png,9,24,50,09:24:50,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1445,4,clock_screenshots/digital_clock_01445.png,16,42,26,16:42:26,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1446,4,clock_screenshots/digital_clock_01446.png,14,9,23,14:09:23,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1447,4,clock_screenshots/digital_clock_01447.png,9,39,3,09:39:03,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1448,4,clock_screenshots/digital_clock_01448.png,10,28,14,10:28:14,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1449,4,clock_screenshots/digital_clock_01449.png,1,57,36,01:57:36,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1450,4,clock_screenshots/digital_clock_01450.png,11,3,1,11:03:01,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1451,4,clock_screenshots/digital_clock_01451.png,6,48,49,06:48:49,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1452,4,clock_screenshots/digital_clock_01452.png,6,45,26,06:45:26,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1453,4,clock_screenshots/digital_clock_01453.png,20,18,27,20:18:27,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1454,4,clock_screenshots/digital_clock_01454.png,10,47,33,10:47:33,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1455,4,clock_screenshots/digital_clock_01455.png,1,12,0,01:12:00,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1456,4,clock_screenshots/digital_clock_01456.png,20,55,43,20:55:43,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1457,4,clock_screenshots/digital_clock_01457.png,18,19,34,18:19:34,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1458,4,clock_screenshots/digital_clock_01458.png,21,23,16,21:23:16,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1459,4,clock_screenshots/digital_clock_01459.png,10,9,50,10:09:50,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1460,4,clock_screenshots/digital_clock_01460.png,19,10,51,19:10:51,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1461,4,clock_screenshots/digital_clock_01461.png,7,23,5,07:23:05,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1462,4,clock_screenshots/digital_clock_01462.png,19,14,18,19:14:18,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1463,4,clock_screenshots/digital_clock_01463.png,2,49,51,02:49:51,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1464,4,clock_screenshots/digital_clock_01464.png,21,45,27,21:45:27,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1465,4,clock_screenshots/digital_clock_01465.png,22,6,52,22:06:52,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1466,4,clock_screenshots/digital_clock_01466.png,21,27,50,21:27:50,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1467,4,clock_screenshots/digital_clock_01467.png,17,57,37,17:57:37,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1468,4,clock_screenshots/digital_clock_01468.png,18,36,14,18:36:14,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1469,4,clock_screenshots/digital_clock_01469.png,21,5,28,21:05:28,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1470,4,clock_screenshots/digital_clock_01470.png,2,15,59,02:15:59,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1471,4,clock_screenshots/digital_clock_01471.png,21,36,10,21:36:10,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1472,4,clock_screenshots/digital_clock_01472.png,2,49,34,02:49:34,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
1473,4,clock_screenshots/digital_clock_01473.png,18,18,18,18:18:18,Super Mindset.ttf,"rgb(76, 54, 134)","rgb(208, 191, 252)",True
